ANIO_PRESUP,INCISO,PAR_PRIN,PAR_PARC,PAR_SUBP,DENOMINACION,DENOMINACION_AB,TOTALIZADORA,FINALIDAD,FUNCION,SUBFUNCION,NO_CLASIF,CREDITO_INIC,CREDITO_MODIF,PREVENTIVO,COMPROMISO,DEVENGADO,PAGADO
2009,1,3,3,0,Contribuciones patronales,Contribuciones patronales,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2009,1,4,0,0,Asignaciones familiares,Asignaciones familiares,N,,,,N,849000.0,0.0,0.0,0.0,978580.8,0.0
2009,1,5,0,0,Asistencia social al personal,Asistencia social al pers,N,,,,N,19600.0,0.0,0.0,0.0,20019.26,0.0
2009,1,6,0,0,Beneficios y compensaciones,Beneficios y compensacion,N,,,,N,47200.0,0.0,0.0,0.0,49257.01,0.0
2009,2,0,0,0,Bienes de consumo,Bienes de consumo,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2009,2,1,0,0,Productos alimenticios agropecuarios y forestales,Productos alimenticios ag,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2009,2,1,1,0,Alimentos para personas,Alimentos para personas,N,,,,N,130623.14,0.0,235732.56,0.0,233901.17,0.0
2009,2,1,2,0,Alimentos para animales,Alimentos para animales,N,,,,N,300.0,0.0,1517.24,0.0,2443.94,0.0
2009,2,1,3,0,Productos pecuarios,Productos pecuarios,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2009,2,1,4,0,Productos agroforestales,Productos agroforestales,N,,,,N,6787.95,0.0,48016.82,0.0,39368.88,0.0
2009,2,1,5,0,"Madera, corcho y sus manufacturas","Madera, corcho y sus manu",N,,,,N,58104.81,0.0,92760.84,0.0,94021.59,0.0
2009,2,1,9,0,Otros,Otros,N,,,,N,10000.0,0.0,2328.0,0.0,3494.03,0.0
2009,2,2,0,0,Textiles y vestuario,Textiles y vestuario,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2009,2,2,1,0,Hilados y telas,Hilados y telas,N,,,,N,11676.28,0.0,9532.58,0.0,10748.54,0.0
2009,2,2,2,0,Prendas de vestir,Prendas de vestir,N,,,,N,66251.45,0.0,58269.41,0.0,58077.26,0.0
2009,2,2,3,0,Confecciones textiles,Confecciones textiles,N,,,,N,7821.4,0.0,9119.8,0.0,8505.53,0.0
2009,2,2,9,0,Otros,Otros,N,,,,N,568.27,0.0,821.56,0.0,2842.81,0.0
2006,6,7,7,0,Incremento de otros documentos a cobrar a largo plazo,Incremento de otros docum,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2006,6,8,0,0,Incremento de activos diferidos y adelantos a proveedores y contratistas,Incremento de activos dif,S,,,,S,0.0,0.0,0.0,0.0,0.0,0.0
2006,6,8,1,0,Incremento de activos diferidos a corto plazo,Incremento de activos dif,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2006,6,8,2,0,Adelantos a proveedores y contratistas a corto plazo,Adelantos a proveedores y,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2006,7,5,0,0,Disminución de préstamos a largo plazo,Disminución de préstamos,S,,,,S,0.0,0.0,0.0,0.0,0.0,0.0
2006,7,5,1,0,Préstamos recibidos del sector privado,Préstamos recibidos del s,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2006,7,5,2,0,Préstamos recibidos del sector público nacional,Préstamos recibidos del s,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2006,7,5,3,0,Préstamos recibidos de provincias,Préstamos recibidos de pr,N,9,9,0,N,230000.0,0.0,0.0,0.0,199906.07,6618.01
2006,7,5,4,0,Préstamos recibidos de municipalidades,Préstamos recibidos de mu,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2006,7,5,6,0,Préstamos recibidos de empresas públicas no  financieras,Préstamos recibidos de em,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2006,7,5,7,0,Préstamos recibidos de instituciones públicas  financieras,Préstamos recibidos de in,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2006,7,5,8,0,Préstamos recibidos de empresas públicas multinacionales,Préstamos recibidos de em,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2006,7,5,9,0,Préstamos recibidos del sector externo,Préstamos recibidos del s,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2006,7,6,0,0,Disminución de cuentas y documentos a pagar,Disminución de cuentas y,S,,,,S,0.0,0.0,0.0,0.0,0.0,0.0
2006,7,6,1,0,Disminución de cuentas a pagar comerciales a  corto plazo,Disminución de cuentas a,N,9,9,0,N,100000.0,0.0,0.0,0.0,15900.74,15900.74
2006,7,6,2,0,Disminución de otras cuentas a pagar a corto plazo,Disminución de otras cuen,N,9,9,0,N,4000.0,0.0,0.0,0.0,0.0,30.0
2006,7,6,3,0,Disminución de documentos a pagar comerciales a  corto plazo,Disminución de documentos,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2006,7,6,4,0,Disminución de otros documentos a pagar a corto plazo,Disminución de otros docu,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2006,7,6,6,0,Disminución de cuentas a pagar comerciales a largo plazo,Disminución de cuentas a,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2006,7,6,7,0,Disminución de otras cuentas a pagar a largo plazo,Disminución de otras cuen,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2006,7,6,8,0,Disminución de documentos a pagar comerciales a  largo plazo,Disminución de documentos,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2006,7,6,9,0,Disminución de otros documentos a pagar a largo plazo,Disminución de otros docu,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2006,7,7,0,0,Disminución de depósitos en instituciones públicas financieras,Disminución de depósitos,S,,,,S,0.0,0.0,0.0,0.0,0.0,0.0
2006,7,7,1,0,Disminución de depósitos a la vista,Disminución de depósitos,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2006,7,3,9,0,Intereses de préstamos del sector externo,Intereses de préstamos de,N,5,1,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2006,7,4,0,0,Disminución de préstamos a corto plazo,Disminución de préstamos,S,,,,S,0.0,0.0,0.0,0.0,0.0,0.0
2006,7,4,1,0,Préstamos recibidos del sector privado,Préstamos recibidos del s,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2006,7,8,2,0,Disminución de previsiones para cuentas incobrables,Disminución de previsione,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2006,7,8,3,0,Disminución de previsiones para autoseguro,Disminución de previsione,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2006,7,8,4,0,Disminución de provisiones,Disminución de provisione,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2006,7,8,5,0,Disminución de reservas técnicas,Disminución de reservas t,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2006,7,8,6,0,Disminución de pasivos diferidos a largo plazo,Disminución de pasivos di,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2006,7,9,0,0,Conversión de la deuda,Conversión de la deuda,S,,,,S,0.0,0.0,0.0,0.0,0.0,0.0
2006,7,9,1,0,Conversión de la deuda interna a largo plazo en deuda interna a corto plazo,Conversión de la deuda in,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2006,7,9,2,0,Conversión de la deuda externa a largo plazo en deuda externa a corto plazo,Conversión de la deuda ex,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2006,7,4,6,0,Préstamos recibidos de empresas públicas no financieras,Préstamos recibidos de em,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2006,7,4,7,0,Préstamos recibidos de instituciones públicas financieras,Préstamos recibidos de in,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2006,7,4,8,0,Préstamos recibidos de empresas públicas multinacionales,Préstamos recibidos de em,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2006,7,4,9,0,Préstamos recibidos del sector externo,Préstamos recibidos del s,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2006,8,2,0,0,Depreciación y amortización,Depreciación y amortizaci,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2006,8,2,1,0,Depreciación del activo fijo,Depreciación del activo f,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2006,8,2,2,0,Amortización del activo intangible,Amortización del activo i,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2006,8,3,0,0,Descuentos y bonificaciones,Descuentos y bonificacion,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2006,8,3,1,0,Descuentos por ventas,Descuentos por ventas,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2006,8,3,2,0,Bonificaciones por ventas,Bonificaciones por ventas,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2006,8,4,0,0,Otras pérdidas,Otras pérdidas,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2006,8,4,1,0,Cuentas incobrables,Cuentas incobrables,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2006,8,4,2,0,Pérdida de inventarios,Pérdida de inventarios,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2006,8,4,3,0,Autoseguro,Autoseguro,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2006,8,4,4,0,Pérdidas de operaciones cambiarías,Pérdidas de operaciones c,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2006,8,4,5,0,Pérdidas en venta de activos,Pérdidas en venta de acti,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2006,8,4,6,0,Otras pérdidas de operación,Otras pérdidas de operaci,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2006,8,4,7,0,Otras pérdidas ajenas a la operación,Otras pérdidas ajenas a l,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2006,8,4,8,0,Reservas técnicas,Reservas técnicas,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2006,8,4,9,0,Primas de emisión de valores públicos,Primas de emisión de valo,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2006,8,5,0,0,Disminución del patrimonio,Disminución del patrimoni,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2006,8,5,1,0,Disminución del capital,Disminución del capital,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2006,8,5,2,0,Disminución de las reservas,Disminución de las reserv,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2006,8,5,3,0,Disminución de los resultados acumulados,Disminución de los result,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2006,7,7,2,0,Disminución de depósitos en ahorro y plazo fijo,Disminución de depósitos,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2006,7,8,0,0,Disminución de otros pasivos,Disminución de otros pasi,S,,,,S,0.0,0.0,0.0,0.0,0.0,0.0
2006,7,8,1,0,Disminución de pasivos diferidos a corto plazo,Disminución de pasivos di,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2006,9,0,0,0,Gastos figurativos,Gastos figurativos,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2006,9,1,0,0,Gastos figurativos de la administración municipal para transacciones corrientes,Gastos figurativos de la,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2006,9,1,1,0,Contribución a la administración central,Contribución a la adminis,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2006,9,1,2,0,Contribución a instituciones descentralizadas,Contribución a institucio,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2007,5,4,1,0,Transferencias a la administración central nacional,Transferencias a la admin,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2007,5,4,2,0,Transferencias a instituciones descentralizadas nacionales,Transferencias a instituc,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2007,5,5,2,0,Transferencias a empresas públicas no financieras para financiar gastos corrientes,Transferencias a empresas,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2007,5,5,3,0,Transferencias a empresas públicas multinacionales para financiar gastos corrientes,Transferencias a empresas,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2007,5,5,6,0,Transferencias a instituciones públicas financieras para financiar gastos de capital,Transferencias a instituc,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2007,5,5,7,0,Transferencias a empresas públicas no financieras para financiar gastos de capital,Transferencias a empresas,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2007,5,5,8,0,Transferencias a empresas públicas multinacionales para financiar gastos de capital,Transferencias a empresas,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2007,5,9,0,0,Transferencias al exterior,Transferencias al exterio,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2007,5,9,1,0,Transferencias a gobiernos extranjeros para financiar gastos corrientes,Transferencias a gobierno,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2007,5,9,2,0,Transferencias a organismos internacionales para financiar gastos corrientes,Transferencias a organism,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2007,5,9,6,0,Transferencias a gobiernos extranjeros para financiar gastos de capital,Transferencias a gobierno,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2007,5,9,7,0,Transferencias a organismos internacionales para financiar gastos de capital,Transferencias a organism,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2007,6,0,0,0,Activos financieros,Activos financieros,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2007,6,1,0,0,Aportes de capital,Aportes de capital,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2007,6,1,1,0,Aportes de capital a empresas privadas nacionales,Aportes de capital a empr,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2007,6,1,2,0,Aportes de capital a empresas públicas no financieras,Aportes de capital a empr,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2007,5,3,1,0,Transferencias a la administración central nacional,Transferencias a la admin,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2007,5,3,2,0,Transferencias a instituciones descentralizadas nacionales,Transferencias a instituc,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2007,5,3,3,0,Transferencias a instituciones de seguridad social nacionales,Transferencias a instituc,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2007,5,3,4,0,Transferencias a universidades nacionales,Transferencias a universi,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2007,6,2,3,0,Préstamos a corto plazo a provincias,Préstamos a corto plazo a,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2007,6,2,4,0,Préstamos a corto plazo a municipalidades,Préstamos a corto plazo a,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2007,6,2,6,0,Préstamos a corto plazo a instituciones públicas financieras,Préstamos a corto plazo a,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2007,6,2,7,0,Préstamos a corto plazo a empresas públicas no financieras,Préstamos a corto plazo a,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2007,6,2,8,0,Préstamos a corto plazo a empresas públicas multinacionales,Préstamos a corto plazo a,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2007,6,2,9,0,Préstamos a corto plazo al sector externo,Préstamos a corto plazo a,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2007,6,3,0,0,Préstamos a largo plazo,Préstamos a largo plazo,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2007,6,3,1,0,Préstamos a largo plazo al sector privado,Préstamos a largo plazo a,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2007,6,3,2,0,Préstamos a largo plazo al sector público nacional,Préstamos a largo plazo a,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2007,6,3,3,0,Préstamos a largo plazo a provincias,Préstamos a largo plazo a,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2007,6,3,4,0,Préstamos a largo plazo a municipalidades,Préstamos a largo plazo a,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2007,6,3,6,0,Préstamos a largo plazo a instituciones públicas financieras,Préstamos a largo plazo a,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2007,6,3,7,0,Préstamos a largo plazo a empresas públicas no financieras,Préstamos a largo plazo a,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2007,6,3,8,0,Préstamos a largo plazo a empresas públicas multinacionales,Préstamos a largo plazo a,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2007,6,3,9,0,Préstamos a largo plazo al sector externo,Préstamos a largo plazo a,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2007,6,4,0,0,Títulos y valores,Títulos y valores,S,,,,S,0.0,0.0,0.0,0.0,0.0,0.0
2007,6,4,1,0,Títulos y valores a corto plazo,Títulos y valores a corto,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2007,6,4,6,0,Títulos y valores a largo plazo,Títulos y valores a largo,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2007,6,5,0,0,Incremento de disponibilidades,Incremento de disponibili,S,,,,S,0.0,0.0,0.0,0.0,0.0,0.0
2007,6,5,1,0,Incremento de caja y bancos,Incremento de caja y banc,S,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2007,6,5,2,0,Incremento de inversiones financieras temporarias,Incremento de inversiones,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2007,6,6,0,0,Incremento de cuentas a cobrar,Incremento de cuentas a c,S,,,,S,0.0,0.0,0.0,0.0,0.0,0.0
2007,6,6,1,0,Incremento de cuentas a cobrar comerciales a corto plazo,Incremento de cuentas a c,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2007,6,6,2,0,Incremento de otras cuentas a cobrar a corto plazo,Incremento de otras cuent,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2007,6,6,6,0,Incremento de cuentas a cobrar comerciales a largo plazo,Incremento de cuentas a c,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2007,6,6,7,0,Incremento de otras cuentas a cobrar a largo plazo,Incremento de otras cuent,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2007,6,7,0,0,Incremento de documentos a cobrar,Incremento de documentos,S,,,,S,0.0,0.0,0.0,0.0,0.0,0.0
2007,6,7,1,0,Incremento de documentos comerciales a cobrar corto plazo,Incremento de documentos,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2007,6,1,3,0,Aportes de capital a instituciones públicas financieras,Aportes de capital a inst,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2007,6,1,4,0,Aportes de capital a organismos internacionales,Aportes de capital a orga,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2007,6,1,5,0,Aportes de capital a empresas públicas multinacionales,Aportes de capital a empr,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2007,6,8,6,0,Incremento de activos diferidos a largo plazo,Incremento de activos dif,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2007,6,8,7,0,Adelantos a proveedores y contratistas a largo plazo,Adelantos a proveedores y,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2007,7,0,0,0,Servicio de la deuda y disminución de otros pasivos,Servicio de la deuda y di,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2007,7,1,0,0,Servicio de la deuda interna,Servicio de la deuda inte,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2007,7,1,1,0,Intereses de la deuda interna a corto plazo,Intereses de la deuda int,N,5,1,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2007,7,1,2,0,Amortización de la deuda interna a corto plazo,Amortización de la deuda,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2007,7,1,3,0,Comisiones y otros gastos de la deuda interna a corto plazo,Comisiones y otros gastos,N,5,1,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2007,7,1,6,0,Intereses de la deuda interna a largo plazo,Intereses de la deuda int,N,5,1,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2007,7,1,7,0,Amortización de la deuda interna a largo plazo,Amortización de la deuda,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2007,7,1,8,0,Comisiones y otros gastos de la deuda interna a largo plazo,Comisiones y otros gastos,N,5,1,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2007,6,2,1,0,Préstamos a corto plazo al sector privado,Préstamos a corto plazo a,N,,,,N,50000.0,0.0,0.0,0.0,39832.55,0.0
2013,7,4,1,0,Préstamos recibidos del sector privado,Préstamos recibidos del s,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,7,8,2,0,Disminución de previsiones para cuentas incobrables,Disminución de previsione,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,7,8,3,0,Disminución de previsiones para autoseguro,Disminución de previsione,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,7,8,4,0,Disminución de provisiones,Disminución de provisione,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,7,8,5,0,Disminución de reservas técnicas,Disminución de reservas t,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,7,8,6,0,Disminución de pasivos diferidos a largo plazo,Disminución de pasivos di,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,7,9,0,0,Conversión de la deuda,Conversión de la deuda,S,,,,S,0.0,0.0,0.0,0.0,0.0,0.0
2013,7,9,1,0,Conversión de la deuda interna a largo plazo en deuda interna a corto plazo,Conversión de la deuda in,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,7,9,2,0,Conversión de la deuda externa a largo plazo en deuda externa a corto plazo,Conversión de la deuda ex,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,7,4,6,0,Préstamos recibidos de empresas públicas no financieras,Préstamos recibidos de em,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,7,4,7,0,Préstamos recibidos de instituciones públicas financieras,Préstamos recibidos de in,N,9,9,0,N,860000.0,0.0,0.0,0.0,0.0,0.0
2013,7,4,8,0,Préstamos recibidos de empresas públicas multinacionales,Préstamos recibidos de em,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,7,4,9,0,Préstamos recibidos del sector externo,Préstamos recibidos del s,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,8,2,0,0,Depreciación y amortización,Depreciación y amortizaci,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,8,2,1,0,Depreciación del activo fijo,Depreciación del activo f,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,8,2,2,0,Amortización del activo intangible,Amortización del activo i,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,8,3,0,0,Descuentos y bonificaciones,Descuentos y bonificacion,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,8,3,1,0,Descuentos por ventas,Descuentos por ventas,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,8,3,2,0,Bonificaciones por ventas,Bonificaciones por ventas,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,8,4,0,0,Otras pérdidas,Otras pérdidas,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,8,4,1,0,Cuentas incobrables,Cuentas incobrables,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,8,4,2,0,Pérdida de inventarios,Pérdida de inventarios,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,8,4,3,0,Autoseguro,Autoseguro,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,8,4,4,0,Pérdidas de operaciones cambiarías,Pérdidas de operaciones c,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,8,4,5,0,Pérdidas en venta de activos,Pérdidas en venta de acti,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,8,4,6,0,Otras pérdidas de operación,Otras pérdidas de operaci,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,8,4,7,0,Otras pérdidas ajenas a la operación,Otras pérdidas ajenas a l,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,8,4,8,0,Reservas técnicas,Reservas técnicas,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,8,4,9,0,Primas de emisión de valores públicos,Primas de emisión de valo,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,8,5,0,0,Disminución del patrimonio,Disminución del patrimoni,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,8,5,1,0,Disminución del capital,Disminución del capital,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,8,5,2,0,Disminución de las reservas,Disminución de las reserv,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,8,5,3,0,Disminución de los resultados acumulados,Disminución de los result,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,7,7,2,0,Disminución de depósitos en ahorro y plazo fijo,Disminución de depósitos,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,7,8,0,0,Disminución de otros pasivos,Disminución de otros pasi,S,,,,S,0.0,0.0,0.0,0.0,0.0,0.0
2013,7,8,1,0,Disminución de pasivos diferidos a corto plazo,Disminución de pasivos di,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,9,0,0,0,Gastos figurativos,Gastos figurativos,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,9,1,0,0,Gastos figurativos de la administración municipal para transacciones corrientes,Gastos figurativos de la,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,9,1,1,0,Contribución a la administración central,Contribución a la adminis,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,9,1,2,0,Contribución a instituciones descentralizadas,Contribución a institucio,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,9,1,3,0,Contribución a instituciones de seguridad social,Contribución a institucio,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,9,2,0,0,Gastos figurativos de la administración municipal para transacciones de capital,Gastos figurativos de la,S,,,,S,0.0,0.0,0.0,0.0,0.0,0.0
2013,9,2,1,0,Contribución a la administración central,Contribución a la adminis,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,9,2,2,0,Contribución a instituciones descentralizadas,Contribución a institucio,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,9,2,3,0,Contribución a instituciones de seguridad social,Contribución a institucio,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,9,3,0,0,Gastos figurativos de la administración municipal para aplicaciones financieras,Gastos figurativos de la,S,,,,S,0.0,0.0,0.0,0.0,0.0,0.0
2013,9,3,1,0,Contribución a la administración central,Contribución a la adminis,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,9,3,2,0,Contribución a instituciones descentralizadas,Contribución a institucio,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,9,3,3,0,Contribución a instituciones de seguridad social,Contribución a institucio,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,7,9,3,0,Conversión de préstamos internos a largo plazo en préstamos internos a corto plazo,Conversión de préstamos i,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
