ANIO_PRESUP,JURISDICCION,PROGRAMA,ACTIV_PROY,ACTIV_OBRA,DESAGREGA,DENOMINACION,DENOMINACION_AB,CODIGO_UE,EJECUTADO,ESTIMADO,PROGRAMADO,CODIGO_PRESTAMO,FINALIDAD,FUNCION,SUBFUNCION,CREDITO_INIC,CREDITO_MODIF,PREVENTIVO,COMPROMISO,DEVENGADO,PAGADO,PPG,PPG_PORCEN
2006,1110103000,51,85,0,N,"Remodelación, Iluminación y construccion de Nichos en el Cementerio",Remodelación Cementerio,3,0.0,0.0,0.0,,3,9,4,44200.0,0.0,79443.03,0.0,78404.08,0.0,,
2006,1110102000,42,0,0,N,Servicios de Seguridad,Servicios de Seguridad,2,0.0,0.0,0.0,,2,1,0,0.0,0.0,142234.93,0.0,147317.97,15710.7,,
2006,1110103000,51,81,0,N,Plan de Pavimentacion Urbana,Plan de Pavimentacion,3,0.0,0.0,0.0,,3,9,1,845559.3,0.0,0.0,0.0,0.0,0.0,,
2006,1110102000,1,0,0,N,Conducción Superior y Administración Financiera,Administración Financiera,2,0.0,0.0,0.0,,1,6,0,1451125.41,0.0,434164.89,0.0,1938860.26,152455.95,,
2006,1110103000,51,54,0,N,Planta de Separación y Clasificación de Residuos Sólidos Urbanos,Separación de Residuos,3,0.0,0.0,0.0,,4,4,0,99675.0,0.0,177324.69,0.0,154324.65,11471.86,,
2005,1110108000,47,0,0,N,Manos a la Obra,Manos a la Obra,14,0.0,0.0,0.0,,4,7,0,0.0,0.0,14998.22,0.0,14998.22,14998.22,,
2006,1110106000,44,0,0,N,Fondo Fortalecimiento Programas Sociales,Fondo Fortalecimiento,7,0.0,0.0,0.0,,3,2,0,0.0,0.0,116007.88,0.0,105186.44,6078.42,,
2006,1110103000,51,80,0,N,Ampliación Red de Gas Domiciliaria,Ampliación Red Domiciliar,3,0.0,0.0,0.0,,3,9,1,225000.0,0.0,305016.0,0.0,114016.0,41052.0,,
2005,1110108000,46,0,0,N,Iniciativas desarrollo local,Iniciativa desarrollo loc,14,0.0,0.0,0.0,,4,5,0,0.0,0.0,19210.0,0.0,23850.0,19210.0,,
2006,1110106000,41,0,0,N,Servicio Alimentario Familiar (S.A.F.),S.A.F.,7,0.0,0.0,0.0,,3,2,0,0.0,0.0,553141.52,0.0,610329.55,22656.0,,
2006,1110106000,36,0,0,N,Esfuerzo Solidario,Esfuerzo Solidario,7,0.0,0.0,0.0,,3,2,0,0.0,0.0,35741.6,0.0,0.0,5042.4,,
2006,1110106000,32,0,0,N,Asistencia Directa,Asistencia Directa,7,0.0,0.0,0.0,,3,2,0,0.0,0.0,58150.0,0.0,0.0,7835.0,,
2006,1110106000,31,0,0,N,Emprendimientos Cuidados Infantiles,Emprend. Cuid. Infantiles,7,0.0,0.0,0.0,,3,2,0,0.0,0.0,32636.06,0.0,38065.48,119.0,,
2006,1110106000,35,0,0,N,alimentos para celiacos,Alimento para celiacos,7,0.0,0.0,0.0,,3,2,0,0.0,0.0,5239.43,0.0,3372.93,0.0,,
2006,1110106000,42,0,0,N,Proyecto Adolescente,Proyecto Adolescente,7,0.0,0.0,0.0,,3,2,0,0.0,0.0,28668.0,0.0,62108.0,0.0,,
2006,1110103000,51,86,0,N,PAVIMENTACION CAMINO FERIA NRO 1,PAV. FERIA NRO 1,3,0.0,0.0,0.0,,3,9,1,0.0,0.0,3187495.33,0.0,0.0,0.0,,
2006,1110103000,51,55,0,N,Museo Mapu-Tuyu,Museo Mapu-tuyu,3,0.0,0.0,0.0,,3,4,5,0.0,0.0,20708.38,0.0,19851.76,0.0,,
2006,1110103000,51,87,0,N,Plan de Pavimentacion Urbana,Plan de Pavimentacion Urb,3,0.0,0.0,0.0,,3,9,1,0.0,0.0,316474.5,0.0,315613.78,0.0,,
2007,1110200000,1,0,0,N,Legislación Municipal,Legislación Municipal,8,0.0,0.0,0.0,,1,1,0,408400.83,0.0,21072.2,0.0,317728.87,0.0,,
2007,1110101000,1,0,0,N,Fijación de Objetivos de Política Gubernamental,Política Gubernamental,1,0.0,0.0,0.0,,1,3,0,356412.69,0.0,36478.74,0.0,394484.23,0.0,,
2007,1110104000,16,0,0,N,Atención Médica Primaria y Asistencial,Hospital,5,0.0,0.0,0.0,,3,1,0,4223629.94,0.0,1194686.86,0.0,5433376.2,0.0,,
2007,1110104000,17,0,0,N,Servicios de Control Bromatológico y zoonosis,Bromatologia,11,0.0,0.0,0.0,,3,1,0,166944.09,0.0,15212.3,0.0,194117.42,0.0,,
2007,1110103000,1,0,0,N,Conducción y Administración de la Secretaria de Obras y Servicios Públicos,Conducción,3,0.0,0.0,0.0,,3,9,1,116309.43,0.0,8831.99,0.0,124782.05,0.0,,
2007,1110103000,18,0,0,N,Servicios Urbanos en General,Servicios Generales,3,0.0,0.0,0.0,,3,9,1,1472520.13,0.0,567184.83,0.0,1655218.82,0.0,,
2007,1110103000,19,0,0,N,Servicios de Alumbrado Público,Alumbrado,3,0.0,0.0,0.0,,3,9,2,444000.0,0.0,0.0,0.0,571499.93,128109.41,,
2007,1110103000,20,0,0,N,Servicios de Cementerio,Servicios de Cementerio,3,0.0,0.0,0.0,,3,9,4,132237.6,0.0,11838.59,0.0,114999.07,0.0,,
2007,1110103000,21,0,0,N,Recolección y Disposición Final de Residuos,Residuos,3,0.0,0.0,0.0,,3,9,3,283444.99,0.0,110643.8,0.0,257313.32,0.0,,
2007,1110103000,22,0,0,N,Servicios de Barrido,Servicios de Barrido,3,0.0,0.0,0.0,,3,9,3,254199.4,0.0,125546.68,0.0,349451.91,0.0,,
2007,1110111000,23,0,0,N,Conservación y Mejorado de Caminos Rurales,Conservación de Caminos,3,0.0,0.0,0.0,,4,3,0,887255.64,0.0,583073.87,0.0,776050.35,0.0,,
2007,1110106000,24,0,0,N,Desarrollo Social,Desarrollo Social,7,0.0,0.0,0.0,,3,2,0,416524.25,0.0,300594.32,0.0,761539.52,0.0,,
2007,1110106000,25,0,0,N,Desarrollo Infantil,Desarrollo Infanitl,7,0.0,0.0,0.0,,3,2,0,149358.21,0.0,1484.3,0.0,162332.39,0.0,,
2007,1110105000,27,0,0,N,Fomento de la Cultura y la Educación,Cultura,6,0.0,0.0,0.0,,3,4,5,384581.54,0.0,70421.02,0.0,411275.23,0.0,,
2007,1110109000,28,0,0,N,Promoción del Deporte,Promoción del Deporte,13,0.0,0.0,0.0,,3,4,6,179402.18,0.0,28750.24,0.0,195341.21,0.0,,
2007,1110108000,29,0,0,N,Estimulación Para el Desarrollo de la Producción y el empleo,Producción,14,0.0,0.0,0.0,,4,5,0,502529.78,0.0,116526.39,0.0,569261.19,0.0,,
2007,1110107000,92,0,0,N,Deuda Consolidada,Deuda Consolidada,2,0.0,0.0,0.0,,5,1,0,330000.0,0.0,0.0,0.0,182735.06,10447.8,,
2007,1110107000,93,0,0,N,Deuda Flotante,Deuda Flotante,2,0.0,0.0,0.0,,5,1,0,120000.0,0.0,0.0,0.0,0.0,0.0,,
2007,1110107000,94,0,0,N,Intereses de la Deuda,Intereses de la Deuda,2,0.0,0.0,0.0,,5,1,0,78000.0,0.0,0.0,0.0,35360.26,0.0,,
2007,1110110000,30,0,0,N,Fomento y Promoción del Turismo,Promoción del Turismo,12,0.0,0.0,0.0,,4,7,0,106914.72,0.0,110452.1,0.0,225896.13,0.0,,
2007,1110103000,51,78,0,N,Mejoramiento de Caminos Rurales,Mej. de Cam. Rurales,3,0.0,0.0,0.0,,4,2,0,300000.0,0.0,460233.61,0.0,513338.76,0.0,,
2007,1110107000,91,0,0,N,Devolución de Tributos,Devolución de Tributos,2,0.0,0.0,0.0,99998,5,1,0,4000.0,0.0,0.0,0.0,50.42,0.0,,
2007,1110103000,51,79,0,N,Mejoramiento de Calles,Mejoramiento de Calles,3,0.0,0.0,0.0,,3,9,1,193720.0,0.0,71458.85,0.0,73329.77,0.0,,
2007,1110103000,51,0,0,S,PLAN DE OBRAS MUNICIPALES,PLAN DE OBRAS MUNICIPALES,3,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,
2007,1110103000,51,82,0,N,Remodelación de Espacios Públicos,Remodelación de Plazas,3,0.0,0.0,0.0,,3,9,1,100000.0,0.0,632303.33,0.0,629593.28,97865.75,,
2007,1110103000,51,77,0,N,Cordon Cuneta,Cordon Cuneta,3,0.0,0.0,0.0,,3,9,1,85000.0,0.0,197938.54,0.0,151669.56,0.0,,
2007,1110103000,51,83,0,N,Repavimentacion y Bacheo de Calles,Repavimentacion y Bacheo,3,0.0,0.0,0.0,,3,9,1,50000.0,0.0,48719.54,0.0,48574.95,0.0,,
2007,1110103000,51,84,0,N,Plan de Iluminación,Plan de Iluminación,3,0.0,0.0,0.0,,3,9,1,25845.0,0.0,0.0,0.0,0.0,0.0,,
2007,1110103000,51,53,0,N,Parador estacionamiento vehiculos de carga,Parador estacionamiento,3,0.0,0.0,0.0,,3,9,1,79350.0,0.0,77888.66,0.0,76202.51,0.0,,
2007,1110103000,51,85,0,N,"Remodelación, Iluminación y construccion de Nichos en el Cementerio",Remodelación Cementerio,3,0.0,0.0,0.0,,3,9,4,114245.0,0.0,97068.57,0.0,96980.05,0.0,,
2007,1110102000,42,0,0,N,Servicios de Seguridad,Servicios de Seguridad,2,0.0,0.0,0.0,,2,1,0,136320.0,0.0,201863.38,0.0,200285.56,0.0,,
2007,1110102000,1,0,0,N,Conducción Superior y Administración Financiera,Administración Financiera,2,0.0,0.0,0.0,,1,6,0,2117606.24,0.0,767812.7,0.0,2621246.45,0.0,,
2007,1110103000,51,54,0,N,Planta de Separación y Clasificación de Residuos Sólidos Urbanos,Separación de Residuos,3,0.0,0.0,0.0,,4,4,0,142800.0,0.0,304285.48,0.0,300351.57,0.0,,
2006,1110103000,51,56,0,N,Museo del Tuyú,Museo del Tuyu,3,0.0,0.0,0.0,,3,9,1,0.0,0.0,307934.05,0.0,307932.99,0.0,,
2007,1110103000,51,80,0,N,Ampliación de Redes de Servicios Públicos,Ampliación Red Domiciliar,3,0.0,0.0,0.0,,3,9,1,248155.0,0.0,973916.78,0.0,1109061.28,369649.28,,
2007,1110106000,31,0,0,N,Emprendimientos Cuidados Infantiles,Empr Cuidados Infantiles,7,0.0,0.0,0.0,,3,2,0,0.0,0.0,78093.83,0.0,79044.64,0.0,,
2007,1110106000,35,0,0,N,Alimentos Especiales Celiacos,Alimentos Celiacos,7,0.0,0.0,0.0,,3,2,0,0.0,0.0,6229.23,0.0,7301.23,0.0,,
2007,1110106000,41,0,0,N,Servicio Alimentario Familiar,S.A.F.,7,0.0,0.0,0.0,,3,2,0,0.0,0.0,620175.72,0.0,597150.92,0.0,,
2007,1110106000,42,0,0,N,Proyecto Adolescente,Proyecto Adolescente,7,0.0,0.0,0.0,,3,2,0,0.0,0.0,33800.0,0.0,61320.0,0.0,,
2007,1110106000,44,0,0,N,Fondo Fortalecimiento Programas Sociales,Fondo Fortalecimiento,7,0.0,0.0,0.0,,3,2,0,0.0,0.0,105508.42,0.0,106434.83,0.0,,
2007,1110106000,45,0,0,N,Programa UNO,Programa UNO,7,0.0,0.0,0.0,,3,2,0,0.0,0.0,819.2,0.0,45137.48,0.0,,
2007,1110103000,51,86,0,N,Pavimentacion Camino a la Feria Nro. 1,Pavim. Camino a la Feria,3,0.0,0.0,0.0,,3,9,1,0.0,0.0,0.0,0.0,3091726.84,0.0,,
2007,1110109000,45,0,0,N,Torneos Juveniles y Abuelos Bonaerenses,TJB,13,0.0,0.0,0.0,,3,4,6,0.0,0.0,58355.0,0.0,57253.17,0.0,,
2007,1110105000,55,0,0,N,Region Cultural del Sudeste (cine comunitario),Región Cultural,6,0.0,0.0,0.0,,3,4,5,0.0,0.0,4679.29,0.0,4238.59,0.0,,
2006,1110106000,45,0,0,N,Programa UNO,Programa U.N.O.,7,0.0,0.0,0.0,,3,2,0,0.0,0.0,0.0,0.0,0.0,0.0,,
2007,1110102000,45,0,0,N,Eventos y Festejos en Conmemoracion del Centenario de la Ciudad,Eventos Centenario,2,0.0,0.0,0.0,,3,2,0,0.0,0.0,274911.14,0.0,331628.05,0.0,,
2007,1110109000,46,0,0,N,Promocion de la Tercera Edad,Tercera Edad,13,0.0,0.0,0.0,,3,4,6,24797.3,0.0,23709.3,0.0,40510.78,0.0,,
2007,1110108000,56,0,0,N,Proyectos Productivos,Proy. Productivos,14,0.0,0.0,0.0,,4,5,0,0.0,0.0,25921.5,0.0,25909.9,0.0,,
2007,1110103000,51,52,0,N,Gimnasio Municipal,Gimnasio,3,0.0,0.0,0.0,,3,4,6,0.0,0.0,29697.78,0.0,29534.96,0.0,,
2007,1110106000,46,0,0,N,Promoción de los Derechos del Niño,Prom. der. niños,7,0.0,0.0,0.0,,3,2,0,0.0,0.0,5895.0,0.0,5895.0,0.0,,
2007,1110103000,47,0,0,N,Saneamiento Ambiental,Saneamiento Ambiental,3,0.0,0.0,0.0,,4,4,0,0.0,0.0,107881.45,0.0,102309.22,0.0,,
2007,1110105000,57,0,0,N,Torneos Juveniles y Abuelos Bonaerenses,Torneos Juveniles Bon.,6,0.0,0.0,0.0,,3,4,5,0.0,0.0,14130.0,0.0,9063.68,0.0,,
2008,1110200000,1,0,0,N,Legislación Municipal,Legislación Municipal,8,0.0,0.0,0.0,,1,1,0,448281.03,0.0,17218.2,0.0,455204.58,0.0,,
2008,1110101000,1,0,0,N,Fijación de Objetivos de Política Gubernamental,Política Gubernamental,1,0.0,0.0,0.0,,1,3,0,502912.22,0.0,388713.77,0.0,866710.52,0.0,,
2008,1110104000,16,0,0,N,Atención Médica Primaria y Asistencial,Hospital,5,0.0,0.0,0.0,,3,1,0,4841397.27,0.0,1640523.1,0.0,7505620.36,0.0,,
2008,1110104000,17,0,0,N,Servicios de Control Bromatológico y zoonosis,Bromatologia,11,0.0,0.0,0.0,,3,1,0,195663.91,0.0,15007.84,0.0,237159.47,0.0,,
2008,1110103000,1,0,0,N,Conducción y Administración de la Secretaria de Obras y Servicios Públicos,Conducción,3,0.0,0.0,0.0,,3,9,1,159069.69,0.0,8180.45,0.0,205903.14,0.0,,
2008,1110103000,18,0,0,N,Servicios Urbanos en General,Servicios Generales,3,0.0,0.0,0.0,,3,9,1,1587565.39,0.0,878320.7,0.0,2163205.01,0.0,,
2008,1110103000,19,0,0,N,Servicios de Alumbrado Público,Alumbrado,3,0.0,0.0,0.0,,3,9,2,444000.0,0.0,0.0,0.0,697679.67,0.0,,
2008,1110103000,20,0,0,N,Servicios de Cementerio,Servicios de Cementerio,3,0.0,0.0,0.0,,3,9,4,135839.05,0.0,13425.87,0.0,137405.31,0.0,,
2008,1110103000,21,0,0,N,Recolección y Disposición Final de Residuos,Residuos,3,0.0,0.0,0.0,,3,9,3,239598.66,0.0,97845.38,0.0,302867.25,0.0,,
2008,1110103000,22,0,0,N,Servicios de Barrido,Servicios de Barrido,3,0.0,0.0,0.0,,3,9,3,299416.2,0.0,139203.73,0.0,339638.07,0.0,,
2008,1110111000,23,0,0,N,Conservación y Mejorado de Caminos Rurales,Conservación de Caminos,3,0.0,0.0,0.0,,4,3,0,920264.17,0.0,879794.59,0.0,1153270.36,0.0,,
2008,1110106000,24,0,0,N,Desarrollo Social,Desarrollo Social,7,0.0,0.0,0.0,,3,2,0,479513.03,0.0,606406.66,0.0,1259767.78,0.0,,
2008,1110106000,25,0,0,N,Desarrollo Infantil,Desarrollo Infanitl,7,0.0,0.0,0.0,,3,2,0,237788.87,0.0,1425.9,0.0,205822.61,0.0,,
2008,1110105000,27,0,0,N,Fomento de la Cultura y la Educación,Cultura,6,0.0,0.0,0.0,,3,4,5,427142.05,0.0,73065.72,0.0,514379.47,0.0,,
2008,1110109000,28,0,0,N,Promoción del Deporte,Promoción del Deporte,13,0.0,0.0,0.0,,3,4,6,263864.26,0.0,42163.96,0.0,305269.48,0.0,,
2008,1110108000,29,0,0,N,Estimulación Para el Desarrollo de la Producción y el empleo,Producción,14,0.0,0.0,0.0,,4,5,0,585425.18,0.0,163831.76,0.0,743659.93,0.0,,
2008,1110107000,92,0,0,N,Deuda Consolidada,Deuda Consolidada,2,0.0,0.0,0.0,,5,1,0,320000.0,0.0,0.0,0.0,189221.18,0.0,,
2008,1110107000,93,0,0,N,Deuda Flotante,Deuda Flotante,2,0.0,0.0,0.0,,5,1,0,220000.0,0.0,0.0,0.0,650.0,650.0,,
2008,1110107000,94,0,0,N,Intereses de la Deuda,Intereses de la Deuda,2,0.0,0.0,0.0,,5,1,0,68000.0,0.0,0.0,0.0,32889.82,0.0,,
2008,1110110000,30,0,0,N,Fomento y Promoción del Turismo,Promoción del Turismo,12,0.0,0.0,0.0,,4,7,0,147651.42,0.0,35119.11,0.0,189354.54,0.0,,
2008,1110103000,51,78,0,N,Mejoramiento de Caminos Rurales,Mej. de Cam. Rurales,3,0.0,0.0,0.0,,4,2,0,505976.0,0.0,314906.83,0.0,661864.96,0.0,,
2008,1110107000,91,0,0,N,Devolución de Tributos,Devolución de Tributos,2,0.0,0.0,0.0,99998,5,1,0,4000.0,0.0,0.0,0.0,540.82,0.0,,
2008,1110103000,51,79,0,N,Mejoramiento de Calles,Mejoramiento de Calles,3,0.0,0.0,0.0,,3,9,1,46976.0,0.0,56900.2,0.0,50267.2,0.0,,
2008,1110103000,51,0,0,S,PLAN DE OBRAS MUNICIPALES,PLAN DE OBRAS MUNICIPALES,3,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,
2008,1110103000,51,82,0,N,Remodelación de Espacios Públicos,Remodelación de Plazas,3,0.0,0.0,0.0,,3,9,1,109500.0,0.0,746.0,0.0,746.0,0.0,,
2008,1110103000,51,77,0,N,Cordon Cuneta,Cordon Cuneta,3,0.0,0.0,0.0,,3,9,1,40000.0,0.0,109788.2,0.0,66073.85,0.0,,
2008,1110103000,51,83,0,N,Repavimentacion y Bacheo de Calles,Repavimentacion y Bacheo,3,0.0,0.0,0.0,,3,9,1,30000.0,0.0,43080.62,0.0,22428.24,0.0,,
2008,1110103000,51,84,0,N,Plan de Iluminación,Plan de Iluminación,3,0.0,0.0,0.0,,3,9,1,90000.0,0.0,73233.0,0.0,70471.18,0.0,,
2008,1110103000,51,53,0,N,Parador estacionamiento vehiculos de carga,Parador estacionamiento,3,0.0,0.0,0.0,,3,9,1,14000.0,0.0,10524.0,0.0,0.0,0.0,,
2008,1110103000,51,85,0,N,"Remodelación, Iluminación y construccion de Nichos en el Cementerio",Remodelación Cementerio,3,0.0,0.0,0.0,,3,9,4,40000.0,0.0,36605.81,0.0,36144.92,0.0,,
2008,1110102000,1,0,0,N,Conducción Superior,Conducción Superior,2,0.0,0.0,0.0,,1,3,0,1438865.79,0.0,276928.65,0.0,1358095.25,0.0,,
2008,1110103000,51,80,0,N,Ampliación de Redes de Servicios Públicos,Ampliación Red Domiciliar,3,0.0,0.0,0.0,,3,9,1,200000.0,0.0,21557.62,0.0,19866.62,0.0,,
2008,1110113000,42,0,0,N,Seguridad y Organización,Seguridad,20,0.0,0.0,0.0,,2,1,0,640354.15,0.0,491063.34,0.0,948292.17,0.0,,
2008,1110112000,1,0,0,N,Administración Financiera,Administración Financiera,19,0.0,0.0,0.0,,1,6,0,774930.29,0.0,193155.37,0.0,1002859.42,0.0,,
2008,1110103000,51,54,0,N,Acondicionamiento de la Dirección de Turismo,Acond. de Dir. de Turismo,3,0.0,0.0,0.0,,4,7,0,35000.0,0.0,34991.94,0.0,34991.94,0.0,,
2008,1110103000,51,55,0,N,Acondicionamiento Casa de la Cultura,Acon. Casa de la Cultu,3,0.0,0.0,0.0,,3,4,5,60000.0,0.0,61154.48,0.0,56354.48,0.0,,
2008,1110103000,51,56,0,N,Museo Tuyu - Mapu y Archivo Historico,Museo Tuyu - Mapu,3,0.0,0.0,0.0,,3,4,5,50000.0,0.0,67585.73,0.0,67585.06,0.0,,
2008,1110103000,51,57,0,N,Provisión de Gas en la Escuela de Bellas Artes,Prov. de Gas. Esc. B.A.,3,0.0,0.0,0.0,,3,4,5,10000.0,0.0,10887.28,0.0,10887.28,0.0,,
2008,1110103000,51,58,0,N,Acondicionamiento Palacio Municipal,Acondi. Palacio Municipal,3,0.0,0.0,0.0,,1,3,0,25000.0,0.0,21859.89,0.0,21101.03,0.0,,
2008,1110109000,46,0,0,N,Promocion de la Tercera Edad,Tercera Edad,13,0.0,0.0,0.0,,3,4,6,53135.48,0.0,11704.0,0.0,31970.08,0.0,,
2008,1110113000,43,0,0,N,Mantención de Policia Comunal,Mant. Policia Comunal,20,0.0,0.0,0.0,,2,1,0,0.0,0.0,264438.66,0.0,190420.16,0.0,,
2008,1110103000,51,59,0,N,Adquisición de Nuevos Espacios Públicos,Adquisición de Nuevos Esp,3,0.0,0.0,0.0,,3,9,1,300000.0,0.0,330000.0,0.0,240000.0,0.0,,
2008,1110106000,44,0,0,N,Fondo Fortalecimiento Programas Sociales,Fondo Fortalecimiento,7,0.0,0.0,0.0,,3,2,0,0.0,0.0,212157.62,0.0,163781.68,0.0,,
2008,1110106000,41,0,0,N,Servicio Alimentario Familiar,S.A.F.,7,0.0,0.0,0.0,,3,2,0,0.0,0.0,524634.59,0.0,534664.91,0.0,,
2008,1110106000,31,0,0,N,Emprendimientos Cuidados Infantiles,Empr Cuidados Infantiles,7,0.0,0.0,0.0,,3,2,0,0.0,0.0,47806.62,0.0,64810.1,0.0,,
2008,1110114000,1,0,0,N,Planeamiento Estratégico y Gestión de la Delegación,Planeam. de la Delegación,21,0.0,0.0,0.0,,1,3,0,137998.52,0.0,33637.26,0.0,149021.71,0.0,,
2008,1110103000,51,86,0,N,Pavimentación Camino a la Feria Nro. 1,Pavimentación Feria,3,0.0,0.0,0.0,,3,9,1,0.0,0.0,0.0,0.0,137768.49,0.0,,
2008,1110108000,45,0,0,N,Programa de Saneamiento Ambiental,San. Ambiental,14,0.0,0.0,0.0,,4,4,0,0.0,0.0,50834.65,0.0,79802.01,0.0,,
2008,1110106000,35,0,0,N,Alimentos Especiales Celiacos,Alimentos Celiacos,7,0.0,0.0,0.0,,3,2,0,0.0,0.0,13679.48,0.0,501.08,0.0,,
2008,1110109000,47,0,0,N,Torneos Bonaerenses,Torneos Bonaerenses,13,0.0,0.0,0.0,,3,4,6,0.0,0.0,105160.0,0.0,110034.51,0.0,,
2008,1110105000,48,0,0,N,Torneos Bonaerenses,Torneos Bonaerenses,6,0.0,0.0,0.0,,3,4,6,0.0,0.0,5000.0,0.0,4094.0,0.0,,
2009,1110200000,1,0,0,N,Legislación Municipal,Legislación Municipal,8,0.0,0.0,0.0,,1,1,0,648403.89,0.0,22950.45,0.0,541128.41,0.0,,
2009,1110101000,1,0,0,N,Fijación de Objetivos de Política Gubernamental,Política Gubernamental,1,0.0,0.0,0.0,,1,3,0,727574.5,0.0,85748.46,0.0,709743.08,0.0,,
2009,1110104000,16,0,0,N,Atención Médica Primaria y Asistencial,Hospital,5,0.0,0.0,0.0,,3,1,0,8489429.7,0.0,2122692.27,0.0,10393021.69,0.0,,
2009,1110104000,17,0,0,N,Servicios de Control Bromatológico y zoonosis,Bromatologia,11,0.0,0.0,0.0,,3,1,0,227609.15,0.0,25941.78,0.0,297829.48,0.0,,
2009,1110103000,1,0,0,N,Conducción y Administración de la Secretaria de Obras y Servicios Públicos,Conducción,3,0.0,0.0,0.0,,3,9,1,176983.94,0.0,2120.85,0.0,182673.36,0.0,,
2009,1110103000,18,0,0,N,Servicios Urbanos en General,Servicios Generales,3,0.0,0.0,0.0,,3,9,1,2093606.12,0.0,646055.62,0.0,2426994.45,0.0,,
2009,1110103000,19,0,0,N,Servicios de Alumbrado Público,Alumbrado,3,0.0,0.0,0.0,,3,9,2,546000.0,0.0,0.0,0.0,916098.74,0.0,,
2009,1110103000,20,0,0,N,Servicios de Cementerio,Servicios de Cementerio,3,0.0,0.0,0.0,,3,9,4,173072.14,0.0,41901.75,0.0,184420.59,0.0,,
2009,1110103000,21,0,0,N,Recolección y Disposición Final de Residuos,Residuos,3,0.0,0.0,0.0,,3,9,3,315802.44,0.0,50018.79,0.0,248539.44,0.0,,
2009,1110103000,22,0,0,N,Servicios de Barrido,Servicios de Barrido,3,0.0,0.0,0.0,,3,9,3,406589.48,0.0,39960.28,0.0,367741.21,0.0,,
2009,1110111000,23,0,0,N,Conservación y Mejorado de Caminos Rurales,Conservación de Caminos,3,0.0,0.0,0.0,,4,3,0,1748258.98,0.0,1298269.31,0.0,1441274.11,0.0,,
2009,1110106000,24,0,0,N,Desarrollo Social,Desarrollo Social,7,0.0,0.0,0.0,,3,2,0,751452.42,0.0,1371871.03,0.0,1971173.4,0.0,,
2009,1110106000,25,0,0,N,Desarrollo Infantil,Desarrollo Infanitl,7,0.0,0.0,0.0,,3,2,0,308109.01,0.0,31874.17,0.0,360326.85,0.0,,
2009,1110105000,27,0,0,N,Fomento de la Cultura y la Educación,Cultura,6,0.0,0.0,0.0,,3,4,5,716504.76,0.0,118739.06,0.0,746191.29,0.0,,
2009,1110109000,28,0,0,N,Promoción del Deporte,Promoción del Deporte,13,0.0,0.0,0.0,,3,4,6,375875.17,0.0,54935.28,0.0,343101.64,0.0,,
2009,1110108000,29,0,0,N,Estimulación Para el Desarrollo de la Producción y el empleo y conservacion de los Espacios Públicos,Producción,14,0.0,0.0,0.0,,4,5,0,892145.5,0.0,243773.35,0.0,1222923.34,0.0,,
2009,1110107000,92,0,0,N,Deuda Consolidada,Deuda Consolidada,2,0.0,0.0,0.0,,5,1,0,170000.0,0.0,0.0,0.0,182482.46,0.0,,
2009,1110107000,93,0,0,N,Deuda Flotante,Deuda Flotante,2,0.0,0.0,0.0,,5,1,0,30000.0,0.0,0.0,0.0,1033878.68,0.0,,
2009,1110107000,94,0,0,N,Intereses de la Deuda,Intereses de la Deuda,2,0.0,0.0,0.0,,5,1,0,50000.0,0.0,0.0,0.0,33827.74,0.0,,
2009,1110110000,30,0,0,N,Fomento y Promoción del Turismo,Promoción del Turismo,12,0.0,0.0,0.0,,4,7,0,221795.48,0.0,54685.91,0.0,230703.59,0.0,,
2009,1110103000,51,78,0,N,Mejoramiento de Caminos Rurales,Mej. de Cam. Rurales,3,0.0,0.0,0.0,,4,2,0,507436.0,0.0,115577.86,0.0,422209.7,0.0,,
2009,1110107000,91,0,0,N,Devolución de Tributos,Devolución de Tributos,2,0.0,0.0,0.0,99998,5,1,0,4000.0,0.0,0.0,0.0,2690.94,0.0,,
2009,1110103000,51,79,0,N,Mejoramiento de Calles,Mejoramiento de Calles,3,0.0,0.0,0.0,,3,9,1,176976.0,0.0,61790.5,0.0,-1757.51,0.0,,
2009,1110103000,51,0,0,S,PLAN DE OBRAS MUNICIPALES,PLAN DE OBRAS MUNICIPALES,3,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,
2009,1110103000,51,82,0,N,Remodelación de Espacios Públicos,Remodelación de Plazas,3,0.0,0.0,0.0,,3,9,1,25000.0,0.0,11400.0,0.0,11400.0,0.0,,
2009,1110103000,51,77,0,N,Obras de Desagues Pluviales,Desagues Pluviales,3,0.0,0.0,0.0,,3,9,1,440000.0,0.0,0.0,0.0,0.0,0.0,,
2015,1110103000,51,84,0,N,Plan de Iluminación,Plan de Iluminación,3,0.0,0.0,0.0,,3,9,1,900000.0,0.0,463691.98,0.0,497766.83,0.0,,
2015,1110102000,1,0,0,N,Conducción Superior,Conducción Superior,2,0.0,0.0,0.0,,1,3,0,6221300.0,0.0,2215112.66,0.0,11633466.19,0.0,,
2015,1110103000,51,80,0,N,Mejoramiento de Infraestructura y Redes de Servicios Publicos,Mejoramiento Infraestruct,3,0.0,0.0,0.0,,3,9,1,4463465.0,0.0,2322196.08,0.0,2798800.68,0.0,,
