EJERCICIO,UNI_COMPRA,NRO_OC,ITEM_OC,DELEG_SOLIC,NRO_SOLIC,ITEM_REAL,DESCRIPCION,CANTIDAD,IMP_UNITARIO,CANT_RECIB,IMPORTE_EJER,COD_PROV,OC_FECH_OC,OC_OBSERVACIONES,ESTADO_OC,SG_JURISDICCION
2026,1,222,1,1,223,1,"CARGA DE GAS EN AIRE ACONDICIONADO - CARGA DE GAS EN AIRE ACONDICIONADO Y REVISION DE FUGAS, LIMPIEZA DE CIRCUITO Y LAVADO E CONDENSADOR",1,175000,0,175000,2538,2026-01-14 00:00:00,FRANCO RICOTTI - PRESUPUESTO N° 10/12/2025 MOVIL 9 DOMINIO: AB039OI,A,1110104000
2026,1,224,1,1,224,1,PESCADO - MILANESAS KG,12,9000,0,108000,1138,2026-01-14 00:00:00,PEREZ JORGE- PRESUPUESTO N° 282190 (COCINA) DESDE 16/12/25 AL 23/12/25,A,1110104000
2026,1,474,1,1,224,1,PESCADO - MILANESAS KG,12,9000,12,108000,3356,2026-01-28 00:00:00,PEREZ JORGE- PRESUPUESTO N° 282190 (COCINA) DESDE 16/12/25 AL 23/12/25,R,1110104000
2026,1,225,5,1,225,5,REACTIVO - FERRITIN 100 TEST,1,217615.45,1,217615.45,850,2026-01-14 00:00:00,UNO ELECTROMEDICINA- PRESUPUESTO N° 00003-00014647 (LABORATORIO DE ANALISIS),R,1110104000
2026,1,225,4,1,225,4,REACTIVO - MAGLUMI HBSAG X 100 TEST,1,264480.12,1,264480.12,850,2026-01-14 00:00:00,UNO ELECTROMEDICINA- PRESUPUESTO N° 00003-00014647 (LABORATORIO DE ANALISIS),R,1110104000
2026,1,225,3,1,225,3,REACTIVO - REACTION MODULES MAGLUMI,2,411039.1,2,822078.2,850,2026-01-14 00:00:00,UNO ELECTROMEDICINA- PRESUPUESTO N° 00003-00014647 (LABORATORIO DE ANALISIS),R,1110104000
2026,1,225,2,1,225,2,REACTIVO - MAGLUMI STARTER KIT 1+2,2,165076.32,2,330152.64,850,2026-01-14 00:00:00,UNO ELECTROMEDICINA- PRESUPUESTO N° 00003-00014647 (LABORATORIO DE ANALISIS),R,1110104000
2026,1,225,1,1,225,1,REACTIVO - MAGLUMI WASH CONCENTRATE,1,89191.45,1,89191.45,850,2026-01-14 00:00:00,UNO ELECTROMEDICINA- PRESUPUESTO N° 00003-00014647 (LABORATORIO DE ANALISIS),R,1110104000
2026,1,228,1,1,226,1,SERVICIO DE IMPRESION - SERVICIO DE IMPRESION (GENERICO): CAMPAÑA VACUNACION ANTIRRABICA. FORMATO A4. PAPEL OBRA. NUMERADOS.,500,451,500,225500,3287,2026-01-14 00:00:00,HISPANOGRAF. PRESUPUESTO Nº 01849.BROMATOLOGIA.,R,1110104000
2026,1,229,10,1,227,10,LAMPARA P/FARO AUTOMOTOR/CAMION - USO LUCES DE INTERMITENCIA: FOCOS LED SILICONADO GRANDE.,4,1900,4,7600,2595,2026-01-14 00:00:00,"IVANPER REPUESTOS. PRESUPUESTOS Nº 7871,8018.DOMINIOS MOVBILES: PAA 334, AA 775 QW,AE 619 QS,AG 180 HE.",R,1110104000
2026,1,229,9,1,227,9,LAMPARA P/FARO AUTOMOTOR/CAMION - USO AUXILIARES - TENSION NOM. 12V: S/ COLOTE LED GRANDE.,2,1900,2,3800,2595,2026-01-14 00:00:00,"IVANPER REPUESTOS. PRESUPUESTOS Nº 7871,8018.DOMINIOS MOVBILES: PAA 334, AA 775 QW,AE 619 QS,AG 180 HE.",R,1110104000
2026,1,229,8,1,227,8,LAMPARA P/FARO AUTOMOTOR/CAMION - USO DELANTERO - TIPO HALOGENA PARA RALLY - TENSION NOM. 12V: 2 POLOS.,4,1800,4,7200,2595,2026-01-14 00:00:00,"IVANPER REPUESTOS. PRESUPUESTOS Nº 7871,8018.DOMINIOS MOVBILES: PAA 334, AA 775 QW,AE 619 QS,AG 180 HE.",R,1110104000
2026,1,229,7,1,227,7,LAMPARA P/FARO AUTOMOTOR/CAMION - USO AUXILIARES - TENSION NOM. 12V: 1 POLO,2,3600,2,7200,2595,2026-01-14 00:00:00,"IVANPER REPUESTOS. PRESUPUESTOS Nº 7871,8018.DOMINIOS MOVBILES: PAA 334, AA 775 QW,AE 619 QS,AG 180 HE.",R,1110104000
2026,1,229,6,1,227,6,REPUESTOS PARA INSTALACION ELECTRICA EN VEHICULOS - REPUESTOS PARA INSTALACION ELECTRICA EN VEHICULOS (Genérico): PORTAFUSIBLE AEREO.,1,1100,1,1100,2595,2026-01-14 00:00:00,"IVANPER REPUESTOS. PRESUPUESTOS Nº 7871,8018.DOMINIOS MOVBILES: PAA 334, AA 775 QW,AE 619 QS,AG 180 HE.",R,1110104000
2026,1,229,5,1,227,5,REPUESTOS P/AMBULANCIA - REPUESTOS P/AMBULANCIA (Genérico): FUSIBLES 10 AMP PALETA.,2,250,2,500,2595,2026-01-14 00:00:00,"IVANPER REPUESTOS. PRESUPUESTOS Nº 7871,8018.DOMINIOS MOVBILES: PAA 334, AA 775 QW,AE 619 QS,AG 180 HE.",R,1110104000
2026,1,229,4,1,227,4,"CABLE DE BATERIA P/AUTOMOTOR - CABLE DE BATERIA P/AUTOMOTOR (GENERICO): 2,5 mm.",5,1118,5,5590,2595,2026-01-14 00:00:00,"IVANPER REPUESTOS. PRESUPUESTOS Nº 7871,8018.DOMINIOS MOVBILES: PAA 334, AA 775 QW,AE 619 QS,AG 180 HE.",R,1110104000
2026,1,229,3,1,227,3,LAMPARA P/FARO AUTOMOTOR/CAMION - USO DELANTERO - TIPO ESFERICA: OSRAM 12 CVOL.,1,11000,1,11000,2595,2026-01-14 00:00:00,"IVANPER REPUESTOS. PRESUPUESTOS Nº 7871,8018.DOMINIOS MOVBILES: PAA 334, AA 775 QW,AE 619 QS,AG 180 HE.",R,1110104000
2026,1,229,2,1,227,2,PEGAMENTO - PEGAMENTO (GENERICO): GOTITA GEL.,1,7000,1,7000,2595,2026-01-14 00:00:00,"IVANPER REPUESTOS. PRESUPUESTOS Nº 7871,8018.DOMINIOS MOVBILES: PAA 334, AA 775 QW,AE 619 QS,AG 180 HE.",R,1110104000
2026,1,229,1,1,227,1,ESCOBILLA P/AUTOMOVIL - ESCOBILLA P/AUTOMOVIL (Genérico),4,11922.5,4,47690,2595,2026-01-14 00:00:00,"IVANPER REPUESTOS. PRESUPUESTOS Nº 7871,8018.DOMINIOS MOVBILES: PAA 334, AA 775 QW,AE 619 QS,AG 180 HE.",R,1110104000
2026,1,231,14,1,228,14,REACTIVO - AMILASA 405 A LIQUIDA,1,96543.66,1,96543.66,850,2026-01-14 00:00:00,UNO ELECTROMEDICINA- PRESUPUESTO N° 00003-00014651 (LABORATORIO DE ANALISIS),R,1110104000
2026,1,231,13,1,228,13,REACTIVO - APTT ELLAGICO 150 DET,1,117953.41,1,117953.41,850,2026-01-14 00:00:00,UNO ELECTROMEDICINA- PRESUPUESTO N° 00003-00014651 (LABORATORIO DE ANALISIS),R,1110104000
2026,1,231,12,1,228,12,REACTIVO -  SOLUPLASTIN( 10 X 2 ML.),2,95865.26,2,191730.52,850,2026-01-14 00:00:00,UNO ELECTROMEDICINA- PRESUPUESTO N° 00003-00014651 (LABORATORIO DE ANALISIS),R,1110104000
2026,1,231,11,1,228,11,REACTIVO - FER COLOR AA LIQUIDA 120 ML,1,108992.45,1,108992.45,850,2026-01-14 00:00:00,UNO ELECTROMEDICINA- PRESUPUESTO N° 00003-00014651 (LABORATORIO DE ANALISIS),R,1110104000
2026,1,231,10,1,228,10,REACTIVO - M52 DILUYENTE MINDRAY M52 D 20 L,4,97974.25,4,391897,850,2026-01-14 00:00:00,UNO ELECTROMEDICINA- PRESUPUESTO N° 00003-00014651 (LABORATORIO DE ANALISIS),R,1110104000
2026,1,231,9,1,228,9,REACTIVO - M52 LISANTE MINDRAY  M52 DIFF 500 ML,4,206140.77,4,824563.08,850,2026-01-14 00:00:00,UNO ELECTROMEDICINA- PRESUPUESTO N° 00003-00014651 (LABORATORIO DE ANALISIS),R,1110104000
2026,1,231,8,1,228,8,REACTIVO - M52 LISANTE MINDRAY 100 ML,4,133674.52,4,534698.08,850,2026-01-14 00:00:00,UNO ELECTROMEDICINA- PRESUPUESTO N° 00003-00014651 (LABORATORIO DE ANALISIS),R,1110104000
2026,1,231,7,1,228,7,REACTIVO - URINE STRIP 10 PARAMETROS CAJA X 100,4,37008.03,4,148032.12,850,2026-01-14 00:00:00,UNO ELECTROMEDICINA- PRESUPUESTO N° 00003-00014651 (LABORATORIO DE ANALISIS),R,1110104000
2026,1,231,6,1,228,6,REACTIVO -  UREA UV CINETICA AA LIQUIDA,2,299271.32,2,598542.64,850,2026-01-14 00:00:00,UNO ELECTROMEDICINA- PRESUPUESTO N° 00003-00014651 (LABORATORIO DE ANALISIS),R,1110104000
2026,1,231,5,1,228,5,REACTIVO -  ALP 405  AA LIQUIDA,1,82145.36,1,82145.36,850,2026-01-14 00:00:00,UNO ELECTROMEDICINA- PRESUPUESTO N° 00003-00014651 (LABORATORIO DE ANALISIS),R,1110104000
2026,1,231,4,1,228,4,REACTIVO - MAGNESIUM CPZ 105 ML,1,166987.41,1,166987.41,850,2026-01-14 00:00:00,UNO ELECTROMEDICINA- PRESUPUESTO N° 00003-00014651 (LABORATORIO DE ANALISIS),R,1110104000
2026,1,231,3,1,228,3,COLESTAT ENZ. 500 ML WIENER - COLESTAT ENZ. LIQUIDA AA,1,87158.44,1,87158.44,850,2026-01-14 00:00:00,UNO ELECTROMEDICINA- PRESUPUESTO N° 00003-00014651 (LABORATORIO DE ANALISIS),R,1110104000
2026,1,231,2,1,228,2,REACTIVO - COPITA COAGULOMETRO COL 1 Y 2 500 40.000.0088 CUBETA  5 BLISTER X 100,1,268266.56,1,268266.56,850,2026-01-14 00:00:00,UNO ELECTROMEDICINA- PRESUPUESTO N° 00003-00014651 (LABORATORIO DE ANALISIS),R,1110104000
2026,1,231,1,1,228,1,REACTIVO - GLUCOCURVE 75X10 SOBRES,4,25026.99,4,100107.96,850,2026-01-14 00:00:00,UNO ELECTROMEDICINA- PRESUPUESTO N° 00003-00014651 (LABORATORIO DE ANALISIS),R,1110104000
2026,1,233,2,1,229,2,REACTIVO - ANTI D MONOCLONAL WIENER,1,34247.38,1,34247.38,285,2026-01-14 00:00:00,RADIOGAFICAOESTE- PRESUPUESTO N° 100052481 (LABORATORIO DE ANALISIS),R,1110104000
2026,1,233,1,1,229,1,REACTIVO - ANTI A Y B MONOCLONAL WIENER,2,18104.14,2,36208.28,285,2026-01-14 00:00:00,RADIOGAFICAOESTE- PRESUPUESTO N° 100052481 (LABORATORIO DE ANALISIS),R,1110104000
2026,1,234,1,1,230,1,LAVANDINA - concentrada mc x 5 lts,25,4900,25,122500,3075,2026-01-14 00:00:00,Corresponde presupuesto N° 0001-00000065 - Correa Lorente Juan Martin,R,1110112000
2026,1,237,1,1,231,1,CERRAJERIA - CERRAJERIA (GENERICO) Para distintas aréas de la Secretaría,1,500000,0,500000,2593,2026-01-14 00:00:00,"PREVISION de Balleto Urrutia, Juan Agustín",R,1110106000
2026,1,241,6,1,232,6,Aceite dos tiempos - Aceite dos tiempos (Genérico),20,13000,0,260000,2330,2026-01-14 00:00:00,Corresponde a Previsión de Combustible del Salado -  Desarrollo Social,R,1110106000
2026,1,241,5,1,232,5,AGUA DESTILADA - AGUA DESTILADA (GENERICO),30,6000,0,180000,2330,2026-01-14 00:00:00,Corresponde a Previsión de Combustible del Salado -  Desarrollo Social,R,1110106000
2026,1,241,4,1,232,4,NAFTA INFINIA - NAFTA INFINIA  (Genérico),300,3000,0,900000,2330,2026-01-14 00:00:00,Corresponde a Previsión de Combustible del Salado -  Desarrollo Social,R,1110106000
2026,1,241,3,1,232,3,INFINIA DIESEL - INFINIA DIESEL  (Genérico),300,3000,0,900000,2330,2026-01-14 00:00:00,Corresponde a Previsión de Combustible del Salado -  Desarrollo Social,R,1110106000
2026,1,241,2,1,232,2,NAFTA SUPER - NAFTA SUPER (Genérico),300,3000,0,900000,2330,2026-01-14 00:00:00,Corresponde a Previsión de Combustible del Salado -  Desarrollo Social,R,1110106000
2026,1,241,1,1,232,1,DIESEL 500 - DIESEL 500  (Genérico),300,3000,0,900000,2330,2026-01-14 00:00:00,Corresponde a Previsión de Combustible del Salado -  Desarrollo Social,R,1110106000
2026,1,200,6,1,233,6,ALIMENTOS VARIOS - ALIMENTOS VARIOS (Genérico),1,150000,0,150000,2209,2026-01-13 00:00:00,"Corresponde a Previsión de Durante, Javier de ""Distribuidora del Sudeste"" Para granja, prestaciones, sede, servicio local, envión,",R,1110106000
2026,1,200,5,1,233,5,"HARINA - TIPO LEUDANTE - PESO 1Kg - PRESENTACION PAQUETE.
pack x 10 unidades",6,25000,0,150000,2209,2026-01-13 00:00:00,"Corresponde a Previsión de Durante, Javier de ""Distribuidora del Sudeste"" Para granja, prestaciones, sede, servicio local, envión,",R,1110106000
2026,1,200,4,1,233,4,"CONDIMENTOS - CONDIMENTOS (Genérico) varios: pimienta, provenzal, camino, ají molido",20,7000,0,140000,2209,2026-01-13 00:00:00,"Corresponde a Previsión de Durante, Javier de ""Distribuidora del Sudeste"" Para granja, prestaciones, sede, servicio local, envión,",R,1110106000
2026,1,200,3,1,233,3,MANTECA - MANTECA (GENERICO),20,4000,0,80000,2209,2026-01-13 00:00:00,"Corresponde a Previsión de Durante, Javier de ""Distribuidora del Sudeste"" Para granja, prestaciones, sede, servicio local, envión,",R,1110106000
2026,1,200,2,1,233,2,LEVADURA - LEVADURA (GENERICO),10,6500,0,65000,2209,2026-01-13 00:00:00,"Corresponde a Previsión de Durante, Javier de ""Distribuidora del Sudeste"" Para granja, prestaciones, sede, servicio local, envión,",R,1110106000
2026,1,200,1,1,233,1,VINAGRE - VINAGRE (GENERICO),6,3000,0,18000,2209,2026-01-13 00:00:00,"Corresponde a Previsión de Durante, Javier de ""Distribuidora del Sudeste"" Para granja, prestaciones, sede, servicio local, envión,",R,1110106000
2026,1,202,1,1,234,1,FRUTAS Y VERDURA - FRUTAS Y VERDURA (Genérico),1,1000000,0,1000000,2843,2026-01-13 00:00:00,"Corresponde a Previsión de Rost, Tamara de ""Frutería y Verdulería  Negrin""",R,1110106000
2026,1,204,1,1,235,1,CARNE - CARNE (GENERICO),1,4000000,0,4000000,2869,2026-01-13 00:00:00,"Corresponde a Previsión de ""Mada Poy S.A.""",R,1110106000
2026,1,201,1,1,236,1,AGUA MINERAL - TIPO SIN GASIFICAR - ENVASE BIDON - CAPACIDAD 20L.,120,5000,0,600000,2299,2026-01-13 00:00:00,"Corresponde a Previsión de ""Scigliano Diego Beltran""",R,1110106000
2026,1,203,1,1,237,1,ALIMENTOS VARIOS - ALIMENTOS VARIOS (Genérico),1,1500000,0,1500000,5,2026-01-13 00:00:00,"Corresponde a Previsión de ""Andres Ponsa S.A."" Para Envión, sede, equipos",R,1110106000
2026,1,205,1,1,238,1,TRABAJOS DE ELECTRICIDAD - TRABAJOS DE ELECTRICIDAD (Genérico) CAMBIO DE  TERMICA Y REPARACION ELECTRICA,1,120000,1,120000,3270,2026-01-13 00:00:00,PROV.. HARSIGARAT ALEJANDRO PRESUP 08.01.26 REPARACION ELECTRICA EN CEMENTERIO,R,1110118000
2026,1,219,1,1,239,1,REPARACION DE CAMION - CAMIONETA - REPARACION DE CAMION - CAMIONETA (GENERICO) REPARACION DE ECM,1,849420,1,849420,2369,2026-01-14 00:00:00,PROV. MERCEDES LA PLATA PRESUP.186858 REPARACION PARA IVECO PJY978,R,1110118000
2026,1,220,2,1,240,2,NAFTA SUPER - NAFTA SUPER (Genérico),1,4000000,0,4000000,313,2026-01-14 00:00:00,PROV. ATREUCO PUEL COMBUSTIBLE PARA MAQUINAS Y CAMIONES DE ESTA SECRETARIA,R,1110118000
2026,1,220,1,1,240,1,GAS OIL - GAS OIL (GENERICO),1,4000000,0,4000000,313,2026-01-14 00:00:00,PROV. ATREUCO PUEL COMBUSTIBLE PARA MAQUINAS Y CAMIONES DE ESTA SECRETARIA,R,1110118000
2026,1,221,1,1,241,1,SERVICIO DE FLETE - 1SERVICIO DE FLETE (Genérico),1,1000000,0,1000000,1994,2026-01-14 00:00:00,PROV. ANDINA 1923 S.A   SERVICIO  DE FLETES PREVISION ANUAL,R,1110118000
2026,1,198,8,1,242,8,COMPLEMENTO/ADITIVO - COMPLEMENTO/ADITIVO (Genérico) AZUL 32 X 20 LTS,1,47000,1,47000,1514,2026-01-13 00:00:00,PROV.CASA ELICEIRY PRESUP.07/01/2026 ACEITES Y LUBRICANTES PARA TODA LA  FLOTA VEHICULAR DE ESTA SECRETARIA,R,1110118000
2026,1,198,7,1,242,7,ACEITES LUBRICANTES - DESTINO TOTAL QUARTZ 7000 DIESEL 15W40 X 4 LTS - TIPO SEMISINTETICO - PRESENTACION 4 LTS AURO FE 530,4,65000,4,260000,1514,2026-01-13 00:00:00,PROV.CASA ELICEIRY PRESUP.07/01/2026 ACEITES Y LUBRICANTES PARA TODA LA  FLOTA VEHICULAR DE ESTA SECRETARIA,R,1110118000
2026,1,198,6,1,242,6,ACEITES LUBRICANTES - DESTINO TOTAL QUARTZ 7000 15W40 NAFTA X 4 LTS. - TIPO SEMISINTETICO - PRESENTACION 4 LTS  X 4 UNIDADES,4,35000,4,140000,1514,2026-01-13 00:00:00,PROV.CASA ELICEIRY PRESUP.07/01/2026 ACEITES Y LUBRICANTES PARA TODA LA  FLOTA VEHICULAR DE ESTA SECRETARIA,R,1110118000
2026,1,198,5,1,242,5,LIQUIDO DE FRENOS - LIQUIDO DE FRENOS (GENERICO) X 12 LTS,1,117339,1,117339,1514,2026-01-13 00:00:00,PROV.CASA ELICEIRY PRESUP.07/01/2026 ACEITES Y LUBRICANTES PARA TODA LA  FLOTA VEHICULAR DE ESTA SECRETARIA,R,1110118000
2026,1,198,4,1,242,4,LUBRICANTE EN AEROSOL - LUBRICANTE EN AEROSOL (Genérico) PACK,1,106100,1,106100,1514,2026-01-13 00:00:00,PROV.CASA ELICEIRY PRESUP.07/01/2026 ACEITES Y LUBRICANTES PARA TODA LA  FLOTA VEHICULAR DE ESTA SECRETARIA,R,1110118000
2026,1,198,3,1,242,3,ACEITE HIDRAULICO - ACEITE HIDRAULICO (GENERICO) ATF,1,866000,1,866000,1514,2026-01-13 00:00:00,PROV.CASA ELICEIRY PRESUP.07/01/2026 ACEITES Y LUBRICANTES PARA TODA LA  FLOTA VEHICULAR DE ESTA SECRETARIA,R,1110118000
2026,1,198,2,1,242,2,ACEITES LUBRICANTES - DESTINO SISTEMAS HIDRAULICOS - TIPO NUTHO 68 ESSO- BP 68 YPF - PRESENTACION TAMBOR X 205 LITROS,2,660000,2,1320000,1514,2026-01-13 00:00:00,PROV.CASA ELICEIRY PRESUP.07/01/2026 ACEITES Y LUBRICANTES PARA TODA LA  FLOTA VEHICULAR DE ESTA SECRETARIA,R,1110118000
2026,1,198,1,1,242,1,ACEITES LUBRICANTES - DESTINO CARTER DIESEL - TIPO MONOGRADO SAE 15W-40   (EXTRA VIDA YPF- XT4 ESSO) - PRESENTACION TAMBOR X 205 LITROS XV300,2,875000,2,1750000,1514,2026-01-13 00:00:00,PROV.CASA ELICEIRY PRESUP.07/01/2026 ACEITES Y LUBRICANTES PARA TODA LA  FLOTA VEHICULAR DE ESTA SECRETARIA,R,1110118000
2026,1,218,3,1,243,3,SERVICIO DE IMPRESION - PLANILLAS SERVICIO DE DIAGNOSTICO(CUESTIONARIO).,500,79.6,500,39800,57,2026-01-14 00:00:00,IMPRENTA EL ARGENTINO. IRMA CRISTINA BONOMI. PRESUPUESTO Nº 548.DIAGNOSTICO POR IMAGENES.,R,1110104000
2026,1,218,2,1,243,2,SERVICIO DE IMPRESION - SERVICIO DE IMPRESION (Genérico): PLANILLAS PREPARACION PREVIA TOMOGRAFIA.,500,79.6,500,39800,57,2026-01-14 00:00:00,IMPRENTA EL ARGENTINO. IRMA CRISTINA BONOMI. PRESUPUESTO Nº 548.DIAGNOSTICO POR IMAGENES.,R,1110104000
2026,1,218,1,1,243,1,SERVICIO DE IMPRESION - SERVICIO DE IMPRESION (GENERICO): PLANILLA SERVICIO DIAGNOSTICO POR IMAGENES.,500,79.6,500,39800,57,2026-01-14 00:00:00,IMPRENTA EL ARGENTINO. IRMA CRISTINA BONOMI. PRESUPUESTO Nº 548.DIAGNOSTICO POR IMAGENES.,R,1110104000
2026,1,196,2,1,244,2,GELATINA - GELATINA (GENERICO): FRUTILLA.,5,11200,5,56000,717,2026-01-13 00:00:00,PROVEEDURIA LA ILUSION. PINILLA MARINA IRENE.PRESUPUESTO COCINA HOSPITAL MUNICIPAL.,R,1110104000
2026,1,196,1,1,244,1,GELATINA - TIPO COMUN - PESO 1 KG. - SABOR  - ENVASE BOLSA,5,11200,5,56000,717,2026-01-13 00:00:00,PROVEEDURIA LA ILUSION. PINILLA MARINA IRENE.PRESUPUESTO COCINA HOSPITAL MUNICIPAL.,R,1110104000
2026,1,186,1,1,249,1,"TONER VARIOS - (70) 408284COMP $727.650
(144) TN1060COMP $406296 
(24) DR1060COMP $ 128.304
(40) CB435A-436A-CE285AUNIVCOMP $172.260 
(40) CF283ACOMP $171.666
(15) CE505A-CF280AUNIVCOMP $98.010 
(5) CE310A-CF350AUNIVCOMP $23.982,75 
(5) CE311A-CF351AUNIVCOMP $ 23982,75 
(5) CE313A-CF353UNIVCOMP $ 23982,75 
(2) INKDYEC1000 $9444,60 
(2) INKDYEM1000 $9444,60",1,2200997.5,1,2200997.5,3430,2026-01-13 00:00:00,Corresponde cotización N° 0001-00166400 FUTURE GRAPHICS LLC ARGENTINA S.A,R,1110115000
2026,1,239,1,1,257,1,"SEGURO POR ACCIDENTES PERSONALES, MUERTE, INVALIDEZ - SEGURO POR ACCIDENTES PERSONALES, MUERTE, INVALIDEZ (Genérico)DESDE EL 01/01/2026 AL 31/12/2026, PARA CHICOS DEL PROG ENVION",1,1200000,0,1200000,33,2026-01-14 00:00:00,"RENOVACION AP DE PROG ENVION POLIZA 2108718, PCIA SEGUROS",R,1110106000
2026,1,88,9,1,78,9,CARPETA - CARPETA (GENERICO) f50 a4 sol. kraft,6,490,6,2940,441,2026-01-08 00:00:00,"Alpa - Matienza, Paola - Materiales oficina - Presupuesto 3847",R,1110105000
2026,1,88,8,1,78,8,"PAPEL  A  4, PARA COMPUTACION - PAPEL  A  4, PARA COMPUTACION (GENERICO) 150 grs x 50",3,2450,3,7350,441,2026-01-08 00:00:00,"Alpa - Matienza, Paola - Materiales oficina - Presupuesto 3847",R,1110105000
2026,1,88,7,1,78,7,CINTA TAPE - CINTA TAPE (Genérico) doble faz papel 12x 30,1,7267.41,1,7267.41,441,2026-01-08 00:00:00,"Alpa - Matienza, Paola - Materiales oficina - Presupuesto 3847",R,1110105000
2026,1,88,6,1,78,6,CINTA PVC - CINTA PVC (Genérico) fw pp 24x40,1,659.99,1,659.99,441,2026-01-08 00:00:00,"Alpa - Matienza, Paola - Materiales oficina - Presupuesto 3847",R,1110105000
2026,1,88,5,1,78,5,MARCADORES - MARCADORES (GENERICO)trabi p/cd pta media,1,480.93,1,480.93,441,2026-01-08 00:00:00,"Alpa - Matienza, Paola - Materiales oficina - Presupuesto 3847",R,1110105000
2026,1,88,4,1,78,4,PALITOS BROCHETTE - PALITOS BROCHETTE (Genérico) x 25 unidades,1,830,1,830,441,2026-01-08 00:00:00,"Alpa - Matienza, Paola - Materiales oficina - Presupuesto 3847",R,1110105000
2026,1,88,3,1,78,3,ADHESIVO - ADHESIVO (GENERICO) voligoma,1,2300,1,2300,441,2026-01-08 00:00:00,"Alpa - Matienza, Paola - Materiales oficina - Presupuesto 3847",R,1110105000
2026,1,88,2,1,78,2,Papel Audtoadh. Fluo 50 x 65 - Papel Autoadhesivo blanco 108 g x 10 hojas (Genérico),1,2550,1,2550,441,2026-01-08 00:00:00,"Alpa - Matienza, Paola - Materiales oficina - Presupuesto 3847",R,1110105000
2026,1,88,1,1,78,1,CINTA DE PAPEL - CINTA DE PAPEL (Genérico) rapifix 24 x 50,1,4289.12,1,4289.12,441,2026-01-08 00:00:00,"Alpa - Matienza, Paola - Materiales oficina - Presupuesto 3847",R,1110105000
2026,1,90,3,1,79,3,ALIMENTOS VARIOS - HAMBURGUESA DE POLLO,5.5,10500,5.5,57750,167,2026-01-08 00:00:00,TODO POLLO- PRESUPUESTO N° 56 ( HOGAR DE ANCIANOS) DESDE EL 28/11/25 AL 5/12/25,R,1110104000
2026,1,90,2,1,79,2,POLLO - PECHUGA KG,12,11500,12,138000,167,2026-01-08 00:00:00,TODO POLLO- PRESUPUESTO N° 56 ( HOGAR DE ANCIANOS) DESDE EL 28/11/25 AL 5/12/25,R,1110104000
2026,1,90,1,1,79,1,POLLO - PATA Y MUSLO KG,12.6,6500,12.6,81900,167,2026-01-08 00:00:00,TODO POLLO- PRESUPUESTO N° 56 ( HOGAR DE ANCIANOS) DESDE EL 28/11/25 AL 5/12/25,R,1110104000
2026,1,81,3,1,80,3,POLLO - HAMBURGUESA DE POLLO KG,9,10500,9,94500,167,2026-01-08 00:00:00,TODO POLLO- PRESUPUESTO N° 57 (COCINA) DESDE EL 5/12/25 AL 31/12/2025,R,1110104000
2026,1,81,2,1,80,2,POLLO -  PECHUGA KG,8.9,11500,8.9,102350,167,2026-01-08 00:00:00,TODO POLLO- PRESUPUESTO N° 57 (COCINA) DESDE EL 5/12/25 AL 31/12/2025,R,1110104000
2026,1,81,1,1,80,1,POLLO - PATA Y MUSLO KG,19.65,6500,19.65,127725,167,2026-01-08 00:00:00,TODO POLLO- PRESUPUESTO N° 57 (COCINA) DESDE EL 5/12/25 AL 31/12/2025,R,1110104000
2026,1,93,5,1,81,5,ROLLO DE TANZA - ROLLO DE TANZA (Genérico): CARRETEL TANZA 9-12.,1,45000,1,45000,17,2026-01-08 00:00:00,MOTOMAQUINARIAS LUIS. LUIS LOMBARDIA. PRESUPUESTO Nº 144.MANTENIMIENTO HOSPITAL.,R,1110104000
2026,1,93,4,1,81,4,GRASA P/LUBRICACION - GRASA P/LUBRICACION (GENERICO),1,18000,1,18000,17,2026-01-08 00:00:00,MOTOMAQUINARIAS LUIS. LUIS LOMBARDIA. PRESUPUESTO Nº 144.MANTENIMIENTO HOSPITAL.,R,1110104000
2026,1,93,3,1,81,3,ARTICLOS DE FERRETERIA - ARTICLOS DE FERRETERIA (Genérico): BUJIAS.,2,7000,2,14000,17,2026-01-08 00:00:00,MOTOMAQUINARIAS LUIS. LUIS LOMBARDIA. PRESUPUESTO Nº 144.MANTENIMIENTO HOSPITAL.,R,1110104000
2026,1,93,2,1,81,2,CABEZALES HUSQVARNA - CABEZALES HUSQVARNA  (Genérico): 25/4.,1,16000,1,16000,17,2026-01-08 00:00:00,MOTOMAQUINARIAS LUIS. LUIS LOMBARDIA. PRESUPUESTO Nº 144.MANTENIMIENTO HOSPITAL.,R,1110104000
2026,1,93,1,1,81,1,CAJA DE ENGRANAJE P/MOTOGUADAÑA - CAJA DE ENGRANAJE P/MOTOGUADAÑA (Genérico),1,70000,1,70000,17,2026-01-08 00:00:00,MOTOMAQUINARIAS LUIS. LUIS LOMBARDIA. PRESUPUESTO Nº 144.MANTENIMIENTO HOSPITAL.,R,1110104000
2026,1,94,7,1,82,7,ALAMBRE DE FARDO - ALAMBRE DE FARDO (GENERICO),1,7500,1,7500,71,2026-01-08 00:00:00,"PROVEEDURIA CAMPO Y CIUDAD. RAUL A IRIARTE. PRESUPUESTOS Nº 15604,15612.",R,1110104000
